Produto1,Regiao,UF,Textbox76,Textbox77,Textbox78,Textbox79,Textbox80,Textbox81,Textbox82,Textbox83,Textbox84,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox31,Textbox32,Textbox33,Textbox34,Textbox35,Textbox36,Textbox38,Textbox40,Textbox41,Textbox44,Textbox46,Textbox47,Textbox48,Textbox49,Textbox74,Textbox75,Textbox90,Textbox91,Textbox92,Textbox93,Textbox94,Textbox95,Textbox96,Textbox97,Textbox98,Textbox99,Textbox100,Textbox101,Textbox57,Textbox58,Textbox59,Textbox60,Textbox61,Textbox62,Textbox63,Textbox64,Textbox65,Textbox66,Textbox67,Textbox68,Textbox69,Textbox70
TRIGO,SUDESTE,SP,"10.894,6",183,"16.735.040,59","523.992,19","669,8",10,"1.039.473,03","553,4",7,"868.447,53","245.108,91","0,0",0,"0,00","12.717,6",205,"19.296.175,85","607.706,57","669,8",10,"1.039.473,03","553,4",7,"868.447,53","245.108,91","0,0",0,"0,00","2.937.061,6",104.569,"3.647.884.759,59","117.177.634,48","1.816.191,4",65.543,"2.224.362.429,50","1.711.696,1",62.605,"2.094.599.705,05","1.381.797.305,04","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
TRIGO,SUDESTE,MG,"1.823,0",22,"2.561.135,26","83.714,38","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","12.717,6",205,"19.296.175,85","607.706,57","669,8",10,"1.039.473,03","553,4",7,"868.447,53","245.108,91","0,0",0,"0,00","2.937.061,6",104.569,"3.647.884.759,59","117.177.634,48","1.816.191,4",65.543,"2.224.362.429,50","1.711.696,1",62.605,"2.094.599.705,05","1.381.797.305,04","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
TRIGO,CENTRO-OESTE,MS,"5.130,2",38,"5.140.930,90","170.242,69","2.262,9",15,"2.337.051,79","1.542,2",9,"1.477.545,25","875.616,69","0,0",0,"0,00","5.178,2",39,"5.243.096,50","171.264,80","2.262,9",15,"2.337.051,79","1.542,2",9,"1.477.545,25","875.616,69","0,0",0,"0,00","2.937.061,6",104.569,"3.647.884.759,59","117.177.634,48","1.816.191,4",65.543,"2.224.362.429,50","1.711.696,1",62.605,"2.094.599.705,05","1.381.797.305,04","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
TRIGO,CENTRO-OESTE,GO,"48,0",1,"102.165,60","1.022,11","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","5.178,2",39,"5.243.096,50","171.264,80","2.262,9",15,"2.337.051,79","1.542,2",9,"1.477.545,25","875.616,69","0,0",0,"0,00","2.937.061,6",104.569,"3.647.884.759,59","117.177.634,48","1.816.191,4",65.543,"2.224.362.429,50","1.711.696,1",62.605,"2.094.599.705,05","1.381.797.305,04","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
TRIGO,NORDESTE,CE,"62,0",1,"77.500,00","2.325,53","62,0",1,"77.500,00","62,0",1,"77.500,00","44.168,80","0,0",0,"0,00","62,0",1,"77.500,00","2.325,53","62,0",1,"77.500,00","62,0",1,"77.500,00","44.168,80","0,0",0,"0,00","2.937.061,6",104.569,"3.647.884.759,59","117.177.634,48","1.816.191,4",65.543,"2.224.362.429,50","1.711.696,1",62.605,"2.094.599.705,05","1.381.797.305,04","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CAFÉ,SUDESTE,MG,"224.203,6",77.975,"2.021.549.360,45","52.105.660,99","1.252,6",294,"11.088.257,56","653,3",164,"6.075.443,24","3.093.703,88","0,0",0,"0,00","348.095,7",111.709,"3.016.458.608,79","71.924.416,78","11.273,7",2.648,"109.411.143,36","8.205,4",1.914,"86.154.240,78","55.353.932,02","0,0",0,"0,00","379.218,9",119.640,"3.189.854.173,62","76.483.102,43","11.481,0",2.684,"110.675.205,88","8.361,2",1.943,"87.182.519,76","55.933.196,69","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CAFÉ,SUDESTE,ES,"103.298,8",28.826,"827.701.516,01","15.468.292,56","9.802,5",2.314,"96.321.828,11","7.468,5",1.731,"79.192.858,03","51.842.407,80","0,0",0,"0,00","348.095,7",111.709,"3.016.458.608,79","71.924.416,78","11.273,7",2.648,"109.411.143,36","8.205,4",1.914,"86.154.240,78","55.353.932,02","0,0",0,"0,00","379.218,9",119.640,"3.189.854.173,62","76.483.102,43","11.481,0",2.684,"110.675.205,88","8.361,2",1.943,"87.182.519,76","55.933.196,69","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CAFÉ,SUDESTE,SP,"18.872,3",4.400,"159.493.872,39","4.143.686,65","218,6",40,"2.001.057,69","83,7",19,"885.939,51","417.820,34","0,0",0,"0,00","348.095,7",111.709,"3.016.458.608,79","71.924.416,78","11.273,7",2.648,"109.411.143,36","8.205,4",1.914,"86.154.240,78","55.353.932,02","0,0",0,"0,00","379.218,9",119.640,"3.189.854.173,62","76.483.102,43","11.481,0",2.684,"110.675.205,88","8.361,2",1.943,"87.182.519,76","55.933.196,69","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CAFÉ,SUDESTE,RJ,"1.721,1",508,"7.713.859,94","206.776,58","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","348.095,7",111.709,"3.016.458.608,79","71.924.416,78","11.273,7",2.648,"109.411.143,36","8.205,4",1.914,"86.154.240,78","55.353.932,02","0,0",0,"0,00","379.218,9",119.640,"3.189.854.173,62","76.483.102,43","11.481,0",2.684,"110.675.205,88","8.361,2",1.943,"87.182.519,76","55.933.196,69","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CAFÉ,SUL,PR,"15.012,4",4.323,"106.799.522,35","2.969.596,99","201,3",33,"1.175.934,52","149,8",26,"940.150,98","508.651,49","0,0",0,"0,00","15.012,4",4.323,"106.799.522,35","2.969.596,99","201,3",33,"1.175.934,52","149,8",26,"940.150,98","508.651,49","0,0",0,"0,00","379.218,9",119.640,"3.189.854.173,62","76.483.102,43","11.481,0",2.684,"110.675.205,88","8.361,2",1.943,"87.182.519,76","55.933.196,69","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CAFÉ,NORTE,RO,"9.702,8",2.631,"35.649.270,28","850.752,29","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","9.746,2",2.639,"35.911.242,28","857.782,02","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","379.218,9",119.640,"3.189.854.173,62","76.483.102,43","11.481,0",2.684,"110.675.205,88","8.361,2",1.943,"87.182.519,76","55.933.196,69","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CAFÉ,NORTE,AC,"43,4",8,"261.972,00","7.029,73","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","9.746,2",2.639,"35.911.242,28","857.782,02","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","379.218,9",119.640,"3.189.854.173,62","76.483.102,43","11.481,0",2.684,"110.675.205,88","8.361,2",1.943,"87.182.519,76","55.933.196,69","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CAFÉ,NORDESTE,BA,"5.923,3",877,"28.812.326,46","680.714,83","6,0",3,"88.128,00","6,0",3,"88.128,00","70.613,18","0,0",0,"0,00","5.923,3",877,"28.812.326,46","680.714,83","6,0",3,"88.128,00","6,0",3,"88.128,00","70.613,18","0,0",0,"0,00","379.218,9",119.640,"3.189.854.173,62","76.483.102,43","11.481,0",2.684,"110.675.205,88","8.361,2",1.943,"87.182.519,76","55.933.196,69","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CAFÉ,CENTRO-OESTE,MS,"207,2",57,"1.256.136,54","36.383,89","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","441,3",92,"1.872.473,74","50.591,81","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","379.218,9",119.640,"3.189.854.173,62","76.483.102,43","11.481,0",2.684,"110.675.205,88","8.361,2",1.943,"87.182.519,76","55.933.196,69","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CAFÉ,CENTRO-OESTE,MT,"234,1",35,"616.337,20","14.207,92","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","441,3",92,"1.872.473,74","50.591,81","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","379.218,9",119.640,"3.189.854.173,62","76.483.102,43","11.481,0",2.684,"110.675.205,88","8.361,2",1.943,"87.182.519,76","55.933.196,69","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
"MANDIOCA (AIPIM, MACAXEIRA)",SUL,PR,"78.942,0",5.133,"290.535.232,91","8.923.327,18","12.044,6",637,"42.128.136,19","10.518,5",566,"36.679.675,77","20.489.591,30","0,0",0,"0,00","85.181,5",6.616,"311.289.261,01","9.481.340,35","12.167,5",660,"42.536.434,04","10.603,1",582,"36.981.541,29","20.699.785,09","0,0",0,"0,00","216.882,6",35.999,"705.919.881,59","19.188.637,18","15.237,7",845,"52.247.798,62","13.082,6",733,"44.811.924,80","24.544.199,80","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
"MANDIOCA (AIPIM, MACAXEIRA)",SUL,SC,"4.511,4",990,"15.506.088,82","412.302,91","103,5",17,"353.870,61","74,3",13,"274.162,56","196.450,09","0,0",0,"0,00","85.181,5",6.616,"311.289.261,01","9.481.340,35","12.167,5",660,"42.536.434,04","10.603,1",582,"36.981.541,29","20.699.785,09","0,0",0,"0,00","216.882,6",35.999,"705.919.881,59","19.188.637,18","15.237,7",845,"52.247.798,62","13.082,6",733,"44.811.924,80","24.544.199,80","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
"MANDIOCA (AIPIM, MACAXEIRA)",SUL,RS,"1.728,2",493,"5.247.939,28","145.710,26","19,4",6,"54.427,24","10,3",3,"27.702,96","13.743,70","0,0",0,"0,00","85.181,5",6.616,"311.289.261,01","9.481.340,35","12.167,5",660,"42.536.434,04","10.603,1",582,"36.981.541,29","20.699.785,09","0,0",0,"0,00","216.882,6",35.999,"705.919.881,59","19.188.637,18","15.237,7",845,"52.247.798,62","13.082,6",733,"44.811.924,80","24.544.199,80","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
"MANDIOCA (AIPIM, MACAXEIRA)",NORDESTE,MA,"38.043,2",10.489,"95.093.675,22","2.337.513,20","22,0",12,"62.163,07","13,0",9,"34.020,40","29.718,26","0,0",0,"0,00","76.374,7",22.235,"202.622.873,88","4.352.099,62","200,7",30,"500.911,78","162,8",22,"391.030,53","255.915,03","0,0",0,"0,00","216.882,6",35.999,"705.919.881,59","19.188.637,18","15.237,7",845,"52.247.798,62","13.082,6",733,"44.811.924,80","24.544.199,80","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
"MANDIOCA (AIPIM, MACAXEIRA)",NORDESTE,AL,"11.489,5",3.103,"38.052.867,97","678.824,84","24,0",4,"66.805,47","8,0",2,"19.738,37","16.996,88","0,0",0,"0,00","76.374,7",22.235,"202.622.873,88","4.352.099,62","200,7",30,"500.911,78","162,8",22,"391.030,53","255.915,03","0,0",0,"0,00","216.882,6",35.999,"705.919.881,59","19.188.637,18","15.237,7",845,"52.247.798,62","13.082,6",733,"44.811.924,80","24.544.199,80","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
"MANDIOCA (AIPIM, MACAXEIRA)",NORDESTE,PI,"14.255,4",5.089,"27.694.753,20","602.440,45","1,5",1,"3.648,29","1,5",1,"3.648,29","8.679,65","0,0",0,"0,00","76.374,7",22.235,"202.622.873,88","4.352.099,62","200,7",30,"500.911,78","162,8",22,"391.030,53","255.915,03","0,0",0,"0,00","216.882,6",35.999,"705.919.881,59","19.188.637,18","15.237,7",845,"52.247.798,62","13.082,6",733,"44.811.924,80","24.544.199,80","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
"MANDIOCA (AIPIM, MACAXEIRA)",NORDESTE,BA,"5.475,3",1.805,"20.077.141,96","359.482,60","19,8",5,"54.144,43","6,9",2,"19.472,95","19.340,01","0,0",0,"0,00","76.374,7",22.235,"202.622.873,88","4.352.099,62","200,7",30,"500.911,78","162,8",22,"391.030,53","255.915,03","0,0",0,"0,00","216.882,6",35.999,"705.919.881,59","19.188.637,18","15.237,7",845,"52.247.798,62","13.082,6",733,"44.811.924,80","24.544.199,80","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
"MANDIOCA (AIPIM, MACAXEIRA)",NORDESTE,PE,"4.388,3",663,"11.554.584,85","190.202,59","108,5",2,"215.672,50","108,5",2,"215.672,50","139.626,52","0,0",0,"0,00","76.374,7",22.235,"202.622.873,88","4.352.099,62","200,7",30,"500.911,78","162,8",22,"391.030,53","255.915,03","0,0",0,"0,00","216.882,6",35.999,"705.919.881,59","19.188.637,18","15.237,7",845,"52.247.798,62","13.082,6",733,"44.811.924,80","24.544.199,80","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
"MANDIOCA (AIPIM, MACAXEIRA)",NORDESTE,SE,"913,0",601,"3.950.852,98","82.323,06","22,8",5,"88.794,01","22,8",5,"88.794,01","37.427,70","0,0",0,"0,00","76.374,7",22.235,"202.622.873,88","4.352.099,62","200,7",30,"500.911,78","162,8",22,"391.030,53","255.915,03","0,0",0,"0,00","216.882,6",35.999,"705.919.881,59","19.188.637,18","15.237,7",845,"52.247.798,62","13.082,6",733,"44.811.924,80","24.544.199,80","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
"MANDIOCA (AIPIM, MACAXEIRA)",NORDESTE,CE,"1.106,7",309,"3.403.624,49","60.123,52","2,1",1,"9.684,01","2,1",1,"9.684,01","4.126,01","0,0",0,"0,00","76.374,7",22.235,"202.622.873,88","4.352.099,62","200,7",30,"500.911,78","162,8",22,"391.030,53","255.915,03","0,0",0,"0,00","216.882,6",35.999,"705.919.881,59","19.188.637,18","15.237,7",845,"52.247.798,62","13.082,6",733,"44.811.924,80","24.544.199,80","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
"MANDIOCA (AIPIM, MACAXEIRA)",NORDESTE,RN,"675,4",171,"2.705.775,13","39.565,22","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","76.374,7",22.235,"202.622.873,88","4.352.099,62","200,7",30,"500.911,78","162,8",22,"391.030,53","255.915,03","0,0",0,"0,00","216.882,6",35.999,"705.919.881,59","19.188.637,18","15.237,7",845,"52.247.798,62","13.082,6",733,"44.811.924,80","24.544.199,80","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
"MANDIOCA (AIPIM, MACAXEIRA)",NORDESTE,PB,"27,8",5,"89.598,08","1.624,14","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","76.374,7",22.235,"202.622.873,88","4.352.099,62","200,7",30,"500.911,78","162,8",22,"391.030,53","255.915,03","0,0",0,"0,00","216.882,6",35.999,"705.919.881,59","19.188.637,18","15.237,7",845,"52.247.798,62","13.082,6",733,"44.811.924,80","24.544.199,80","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
